[2 -9 21 -12 -12 -17 18 -30 16 9 -24 0 -5 -12 -35 18 -1 18 9 0 -27 -30 35 12 -1 -8 -4 -13 -15 12 2 -45 6 0 25 16 -24 -8 -2 -5 24 2 -14 26 -2 -17 9 -3 -2 -10 -3 13 1 11 -15 -2 -18 16 -4 27 9 -10 -43 19 6 7 -7 19 15 26 -8 24 -18 9 5 -12 3 -19 29 33 -8 20 -28 17 -9 -36 6 36 9 18 32 -3 17 13 -17 -23 -8 -22 -24 8]
[20 -15 -7 -21 -8 33 21 2 11 10 4 0 -10 -2 0 6 -26 8 3 6 -39 6 13 26 -9 -15 -10 -11 12 -18 1 11 16 5 3 -25 -4 17 -33 -28 9 -1 -9 -9 -12 15 -11 3 23 -28 -17 14 -10 -8 5 -26 -8 39 -22 26 -6 1 8 27 14 33 -7 -12 6 11 -3 7 6 -20 6 -1 -8 3 14 20 29 31 -44 -12 14 -12 8 0 -18 -11 16 38 15 7 -6 -7 21 19 -2 6]
[11 0 14 6 -41 -8 -2 17 -1 -1 -1 -4 -7 3 -22 -37 -18 -19 -4 -10 -15 -32 10 9 -3 -24 25 -14 -7 -19 23 -31 1 12 12 -7 13 5 -6 10 -8 -23 7 -6 2 6 -43 22 -7 13 -28 -4 20 -9 15 8 -4 14 26 18 16 31 -27 24 -1 -23 2 18 8 -12 11 12 18 -17 41 1 -5 -4 -22 24 5 -30 31 8 6 -12 1 -10 -2 -15 -6 9 28 -31 -18 -20 -16 13 -32 16]
[-4 -2 13 19 14 5 -5 -13 7 14 9 -6 13 4 4 1 4 32 -5 -31 19 -3 -27 -29 -22 20 11 1 10 -2 -3 8 -39 -17 25 14 12 32 -15 -20 28 -4 8 -11 -13 -13 -1 5 -11 -30 22 -7 30 2 0 32 32 -23 5 -21 -18 -16 41 -19 -25 -12 3 5 4 -9 -4 -16 2 -17 1 12 3 19 -22 6 -6 -6 -8 -12 -16 4 -21 -7 9 -2 15 -27 -22 21 0 -11 3 11 -5 -3]
[0 -2 -1 -27 -8 -1 2 3 6 27 -14 1 3 -21 -5 -15 13 -4 16 -20 7 -14 12 7 -1 -13 26 -27 29 2 16 -36 -1 15 6 -15 7 6 -5 -9 16 4 6 -5 -5 -10 -20 1 6 21 -10 -26 41 25 7 1 -7 10 26 27 11 21 -12 34 3 -22 14 14 4 8 -7 9 5 -12 -7 2 4 -9 -12 1 -3 -5 16 -14 -18 -1 -13 -21 9 -5 -3 39 5 -17 -14 -40 -33 -2 1 -9]
[5 -30 13 13 -6 -17 -11 8 -21 1 -2 1 -25 17 5 -7 7 -5 -13 -12 -4 10 15 14 -17 -9 0 -4 19 4 13 -15 25 19 2 2 14 -16 -3 3 20 -14 -22 -28 -7 1 -13 -4 -32 -6 -2 -13 -21 -9 -12 4 -8 3 17 -32 -7 -21 3 8 -6 6 -25 33 -9 0 -2 -3 23 -21 -9 7 -16 3 12 17 10 -22 -18 -28 13 -1 25 -3 28 -7 39 19 15 -32 -10 3 -7 -3 -17 -13]
[-3 3 -14 7 -5 -3 6 4 -26 -18 11 -10 -10 -11 -6 -24 19 -13 -4 5 0 -6 -1 -18 4 2 10 -14 -27 14 27 -10 6 -15 4 7 -4 -5 9 1 3 6 6 22 -3 -13 12 -5 -3 20 -1 -23 -17 18 15 -14 0 18 -21 -7 33 0 -19 -16 -13 27 24 -29 -36 -4 3 -20 -40 21 12 3 -16 -19 14 -42 -35 9 18 2 20 10 15 0 -2 -12 -15 -4 2 -21 23 -11 13 -44 0 -8]
[-24 23 2 -2 -12 -1 -1 -8 -17 -18 -5 3 5 -27 -36 6 -7 1 10 -10 8 -28 2 10 15 20 19 0 -2 -29 38 9 -28 22 13 -25 5 5 -2 -14 10 -6 -14 13 -9 22 -22 0 -12 -37 -10 30 34 7 -2 3 6 11 19 21 -3 5 -3 -2 18 -46 8 -2 5 -15 9 9 11 4 51 15 8 -6 -25 41 2 -18 15 6 0 0 -6 -2 -26 12 2 -2 9 -5 -10 -43 -5 51 -9 5]
[-19 -33 -3 4 -5 24 -2 -3 -11 -6 6 13 -10 -12 -7 8 7 -23 -16 -24 1 17 15 18 -12 -20 -4 2 24 -22 19 16 15 12 13 -24 17 25 -15 -8 22 13 -41 -3 -3 -1 2 -12 11 -20 -11 -35 -12 8 -12 -15 10 -1 -23 -18 -17 3 30 13 -25 17 3 13 4 19 5 -13 4 8 -11 1 5 -8 30 0 1 14 -35 -38 20 -13 16 -7 5 3 -27 33 2 -32 -2 -3 -12 14 -7 -5]
[-6 -10 -20 7 -11 -7 -12 -4 -27 -19 26 4 16 6 19 -4 9 6 19 -2 13 15 7 -36 -10 29 -17 -20 -11 -19 -10 24 -5 11 23 7 19 8 -11 -2 4 7 17 3 -3 11 17 5 12 14 23 -15 34 -5 3 11 0 -20 -9 -25 12 11 37 -1 -2 -12 48 -22 -10 -15 26 -2 -3 -22 -40 41 17 6 11 -5 7 -29 25 -33 17 -14 0 -17 27 -16 -21 -3 6 1 -7 -27 -16 7 14 -10]
[19 -24 0 1 6 -20 14 -20 -35 -16 22 -15 -11 4 14 -4 -29 36 8 14 -27 2 -1 -7 0 14 -44 7 -48 21 -1 -7 16 22 4 2 -20 -15 -8 8 -3 8 9 21 -3 25 26 -4 10 2 0 -13 -16 -23 4 -35 -33 33 -13 -19 -4 -21 0 6 7 22 -17 -13 -5 4 14 29 -27 5 2 28 -1 -18 17 6 -16 12 -47 -22 18 9 17 -3 -29 10 10 -2 14 34 8 1 24 -40 -4 1]
[5 31 21 -5 35 -25 -3 0 -14 -10 1 -3 -12 2 3 -23 -13 18 -19 15 4 39 -8 4 -28 -7 2 5 4 -5 6 -14 -7 25 5 -1 -7 -19 -7 -4 7 -25 -2 -3 -18 20 -8 38 -12 4 -12 27 -1 -25 -8 -6 3 32 0 1 -25 -32 -8 4 13 -11 -21 -25 10 2 10 -12 -2 9 -17 23 -8 22 1 20 4 -4 13 -1 16 2 -12 6 -4 -12 19 -17 -5 31 -2 15 -13 -3 32 2]
[11 -6 0 23 4 14 4 -12 7 14 5 -22 3 12 -30 -11 16 -2 -29 18 -6 7 9 -4 -33 -1 22 2 -7 -30 5 15 -6 3 -5 7 8 19 -17 -3 2 -25 3 0 37 -6 -16 36 -13 -9 -29 20 -26 -7 5 20 27 -7 -20 5 -20 27 6 -13 -4 19 26 -15 -5 -7 -6 16 17 -3 11 6 -23 6 4 0 -10 -4 18 23 10 -21 -21 20 -21 -22 26 -11 19 -23 17 7 13 -7 -1 22]
[-3 -14 9 -4 17 5 12 -1 2 29 -12 6 -18 -8 -15 15 -6 12 12 18 -22 29 17 26 0 0 -14 11 11 -13 -21 21 16 18 4 -21 -7 -13 -6 11 8 13 -22 2 10 20 12 13 -6 -22 -15 25 -11 -3 -5 -11 -18 -4 12 18 -30 -4 -11 -2 15 0 -17 7 32 24 -11 12 14 2 -7 -4 18 -26 5 20 1 18 -25 0 -10 -24 -5 6 -7 23 40 17 -1 10 -24 8 -9 9 26 13]
[13 -5 -13 -8 8 -3 -12 -1 29 -1 15 25 -5 18 18 1 -1 -23 -8 -8 -2 19 -11 4 21 -37 -5 17 9 -15 3 5 -15 -4 -15 -44 -1 9 -1 12 -31 26 -20 -14 -5 15 14 1 6 38 -19 -28 12 2 21 -15 12 -14 -2 34 -28 4 18 18 -2 -20 -4 6 15 -9 5 14 1 -4 13 -6 6 1 -12 -32 -12 13 -12 -15 -28 -11 7 -9 -15 8 -33 25 -20 -6 5 26 -1 28 14 -5]
[1 -18 25 10 -13 -11 4 -2 7 28 -10 -9 12 13 -16 0 0 5 6 7 -11 21 29 8 -2 -22 25 2 5 -29 6 -28 6 20 25 -8 4 2 -30 -2 15 -24 -13 -16 16 3 -37 39 -5 0 -49 2 3 10 -7 4 1 20 26 41 -22 21 20 7 5 -26 -3 34 12 17 -15 15 15 9 8 17 3 -7 -21 17 13 -9 6 -5 9 -1 -19 -1 -2 -19 40 27 4 -16 -35 -15 -2 2 -12 -5]
[-3 34 9 9 -16 7 24 7 18 -22 8 -7 7 -6 3 -11 -2 -4 11 17 3 -5 -6 -7 19 -13 -8 -26 -4 7 4 -11 -12 -13 -5 18 -39 3 18 21 -19 5 8 27 -4 -12 2 35 13 40 -38 30 7 19 10 6 -13 19 15 25 5 24 -33 8 10 4 -5 -22 -7 0 0 -12 -30 16 4 -15 10 5 8 -35 -13 22 34 9 -5 -11 -5 -3 -20 -8 -25 -16 -2 10 6 9 -21 -24 -17 15]
[8 -14 -1 -2 18 21 -3 -12 24 44 -4 3 -8 -6 0 7 -21 16 4 1 2 8 -23 11 4 -6 -28 27 19 15 -9 8 -10 3 -3 -29 4 4 -13 18 9 4 -13 -7 21 15 -3 3 15 -4 7 -17 -14 6 -5 4 -17 -14 20 -8 -40 1 -4 -1 -31 3 -26 21 30 8 0 10 -7 16 9 -3 18 -22 -5 8 -20 2 -23 8 -16 15 -14 -6 -35 9 -7 9 -6 5 19 13 7 -17 -19 21]
[-15 -4 -29 -16 32 24 -1 10 7 -20 -18 44 5 -4 -8 3 26 2 -11 20 20 17 -12 -4 3 6 -3 29 10 27 -13 13 5 -23 -28 -26 0 0 4 0 -7 2 -6 7 17 -7 6 -23 4 8 37 8 -14 3 -1 16 5 -18 13 7 -5 -7 -14 -12 -7 3 10 -3 -10 -5 0 -4 -12 -2 -2 -30 -7 -5 4 2 4 6 14 30 -1 9 11 26 -9 17 -39 -30 -10 8 5 24 8 30 15 -15]
[-1 -25 9 -5 -10 -6 7 21 -32 -10 -20 -23 -28 -18 -18 -9 14 3 12 -6 -23 -12 11 18 1 7 3 -23 -4 15 -6 -1 25 9 9 16 3 -5 4 18 2 3 -4 10 -13 14 -2 -6 -5 -6 13 18 20 -7 21 7 -23 6 19 -15 13 0 -24 8 -4 9 -7 26 7 -1 -1 0 9 -30 0 -15 19 -29 12 26 4 -14 15 -13 12 -25 19 4 35 5 28 -1 30 -9 -30 1 -15 22 11 19]
[16 -7 16 16 5 4 5 -17 18 0 23 4 18 19 25 21 -3 31 -14 6 -1 20 -1 -12 -10 -2 -15 23 15 -15 -2 18 -15 -3 17 2 -5 8 -29 5 18 7 -15 -22 18 6 2 25 -13 -17 -21 4 -15 -5 -37 -2 23 -6 -8 7 -35 -3 21 -2 -21 1 -4 -2 -11 17 1 9 9 0 -23 12 0 24 20 7 -6 17 -33 -3 9 -11 -4 17 -4 -7 29 -11 -13 12 2 -3 -7 -11 -16 -32]
[0 -3 -2 14 -22 -20 -7 -4 -19 11 38 15 -8 18 18 -20 -5 8 0 -9 10 -6 20 -31 0 22 -1 -17 -8 -19 18 -6 -22 -28 20 6 25 7 -7 15 9 8 -17 -7 -5 7 -16 19 -7 27 22 -36 20 -15 9 8 11 -6 13 -20 3 -8 11 -3 -14 -17 17 -1 -4 -12 44 12 0 -2 -20 28 12 -2 -2 -1 0 -43 3 -36 -9 -31 -24 -27 11 -27 -10 -7 -1 -14 -2 -7 -7 -41 -16 -17]
[-2 -18 -16 3 21 -3 -4 -9 8 20 -3 40 19 14 -10 -16 12 6 9 10 12 7 10 -22 4 -8 9 3 -26 14 -21 -22 -6 -8 10 -7 1 12 -6 3 -19 9 -5 -12 7 -8 2 8 -8 29 6 -10 -2 17 9 12 14 -35 13 19 -11 -9 18 -16 -5 -19 14 18 6 -2 17 4 -10 -13 -12 11 -4 1 -32 -19 4 -1 7 7 -12 -8 -4 -13 -1 22 -5 4 -47 12 -1 17 8 8 8 -10]
[-4 7 -2 2 -15 10 -9 -15 9 6 17 0 -5 -15 -15 -7 -13 17 7 -9 18 -24 11 -7 1 -4 -12 -21 18 -3 19 -14 -38 -10 9 13 4 1 14 -4 3 15 -12 26 -13 -2 9 -9 15 2 14 -2 11 19 7 8 15 -11 -4 3 5 3 -25 0 -21 1 0 14 -2 -7 -8 6 -25 20 -9 4 9 -12 0 -1 -17 -25 18 5 -26 -2 -10 2 1 -9 -24 -16 -7 -11 18 -2 -5 -47 -24 -4]
[9 -15 1 2 5 7 9 -17 23 -8 -14 -2 2 10 -22 25 16 16 13 15 7 -7 30 6 1 4 -9 -4 0 14 -5 -22 19 33 -8 9 -9 13 -11 9 -17 -6 -11 -3 17 -8 8 -12 13 0 -13 20 -9 6 -9 13 -12 -14 3 13 -30 6 11 28 -7 10 -13 37 -3 16 -26 28 -14 -14 -7 -1 -7 0 5 15 0 17 -5 -1 -12 3 -7 15 -13 15 13 7 -7 9 2 20 8 11 -7 3]
[-15 9 12 5 24 14 -3 25 24 -9 -13 25 -6 9 -19 -10 -3 9 -31 9 8 12 -6 7 -2 -16 33 20 9 6 -6 7 -1 -28 -20 -25 -3 20 -19 -23 -3 -9 -8 -7 15 -15 -32 -10 -19 -16 -8 -12 -14 -18 -4 -1 18 1 -10 20 0 -4 -8 5 4 12 -13 -1 12 11 -16 -8 8 -5 16 -30 -4 9 -18 10 10 34 -24 15 -18 2 -7 -2 0 20 -2 -27 -23 18 11 32 -7 12 20 -6]
[-24 42 3 5 -5 34 9 6 3 -16 29 20 17 -19 1 3 -10 -7 6 11 3 4 5 8 -1 5 9 -7 1 -28 -4 5 2 36 4 -12 -13 16 -6 24 -13 1 7 11 -2 -7 -5 19 -4 -20 -14 9 -18 -4 -13 -7 12 -9 18 -1 -20 12 15 -11 -13 -2 18 -12 -39 -5 9 -26 7 14 -7 1 -3 19 -4 -6 -1 -5 24 -3 26 2 -25 -14 -46 4 -5 23 -24 -1 -6 -26 0 -8 2 -17]
[-10 -2 -8 11 -1 17 -4 2 -3 -24 1 11 -8 -4 -14 19 -2 -14 33 4 2 18 -10 -1 11 -3 -34 4 -8 16 -2 28 16 38 -21 -11 5 -23 27 12 2 -11 4 1 11 0 23 6 -9 1 -20 22 -4 50 -3 -1 -24 -15 -4 -1 -5 4 -1 -22 -3 0 11 6 13 -8 -1 -17 -5 -11 29 13 7 -18 -18 -20 -14 -13 30 -22 11 21 24 15 6 22 -11 -13 -10 -7 -8 -34 16 29 18 4]
[3 -21 1 14 -10 34 9 20 19 -1 7 7 -21 -17 -4 23 3 5 4 -19 -28 -13 31 10 -16 -13 5 21 2 -21 7 -15 5 -17 15 -16 8 4 2 10 2 13 -13 6 7 -2 6 6 40 -30 -12 -9 29 15 -10 -19 30 22 -20 8 9 0 -17 11 -13 9 -7 -7 5 21 -1 -12 38 13 10 -24 7 -26 14 10 7 34 -14 -13 0 -24 5 4 30 1 -9 21 11 5 -29 15 1 24 24 -12]
[-21 5 19 35 25 -22 5 -5 -17 -3 -10 10 -4 -1 8 1 -10 10 -30 -24 7 14 -26 13 -7 2 -7 43 -23 11 3 -17 -9 32 -10 -4 8 3 1 13 -13 -6 -15 -7 -17 5 11 1 4 -19 7 -16 -5 -6 2 5 25 -15 -3 -17 -46 -17 22 -15 -28 -19 -9 -2 24 9 -7 -21 0 38 24 -5 -13 10 -27 11 -30 -3 -7 13 4 17 -25 9 -22 22 -15 -10 -29 3 9 0 16 -1 5 6]
[8 16 5 -26 12 1 2 -6 3 20 17 13 21 6 43 9 -39 12 3 9 -11 -2 -5 14 5 12 -14 10 -16 -6 -26 -18 -1 -6 6 -13 1 0 -12 6 -5 22 -26 -15 6 16 -27 20 16 -15 1 -14 -3 -39 -9 -17 3 19 2 13 -16 -12 -3 16 1 -3 -29 1 -5 2 38 15 7 21 -10 6 13 12 3 5 26 22 -18 -35 12 -16 -12 -17 -3 -26 -16 21 4 36 2 -17 17 -9 1 -23]
[-8 11 -9 -19 -22 19 -2 -11 5 19 -1 -16 16 -15 5 25 10 -38 22 11 -7 -20 6 38 39 11 14 -24 3 -7 -9 8 5 1 -6 -1 -3 20 7 13 -18 7 7 5 11 -2 7 -18 19 6 5 18 5 25 26 -20 -10 -18 -21 43 16 52 -6 -11 -4 19 29 7 -1 -4 -2 -16 -5 10 -3 -15 17 -15 9 -21 -8 -1 22 9 -1 -9 -18 11 1 10 -3 33 -1 -15 6 -41 -6 4 23 7]
[-16 -1 34 17 4 -2 -21 -8 -15 -2 -25 0 -27 -2 -21 10 4 10 -2 2 3 4 16 9 -10 -16 33 7 24 10 18 -14 17 -9 13 -15 -22 -2 5 -29 17 -34 -8 12 -4 -12 -10 -15 -6 1 24 17 24 -5 4 19 10 15 17 1 -6 -2 0 -2 11 -8 6 -6 -1 -29 -23 -20 3 7 4 -6 -10 -23 24 26 16 -23 14 19 -13 21 -2 17 14 9 28 1 15 0 -11 -2 -15 1 9 21]
[-4 -25 -4 20 -5 14 -4 -6 -1 2 18 5 -4 25 17 10 -28 12 -6 1 -19 -4 4 -5 -13 5 -8 30 3 4 -7 23 9 16 -11 -2 22 11 -14 1 -5 -5 -8 -28 -15 3 0 -3 20 -27 20 -17 -18 -21 -7 -4 19 -13 -13 -20 -14 -9 50 -6 -12 -5 -9 17 -2 1 3 -9 14 -2 -17 -1 -9 19 -9 14 15 -17 -20 -9 11 25 4 -5 2 2 -14 -4 -17 5 -2 25 44 6 1 -22]
[7 -1 15 2 8 23 -4 -14 11 -13 31 -6 29 -2 -21 0 -8 25 -8 -10 1 -5 -6 -18 -29 2 13 3 -7 -16 2 8 -38 -2 43 29 16 5 -9 5 19 -8 6 1 6 -4 12 18 -10 -47 4 -1 -18 2 -18 10 25 -29 -5 -24 -12 -32 -2 -26 -36 11 0 6 -30 3 11 14 8 -7 -2 17 8 28 4 15 -11 -6 -12 2 15 -9 -3 -2 4 1 22 -28 -14 10 0 0 -2 -1 3 -16]
[-14 -1 -2 14 13 -23 -9 18 12 27 -23 18 -14 15 19 -8 10 -13 -23 -17 -1 34 -19 9 -3 -10 17 -8 21 5 -14 18 -15 -37 -14 -3 7 24 0 -20 21 15 -5 -16 -23 -8 -10 -8 -6 13 31 -25 -4 -5 18 12 -6 -5 -18 8 14 5 10 5 0 7 0 -6 42 6 -7 -26 -6 -14 -10 -25 -5 4 -5 6 13 6 -18 -13 -11 -19 -7 -10 23 -13 -4 -13 -8 -12 3 19 -17 -1 1 0]
[-25 -4 -6 9 9 24 -9 13 10 -2 -10 6 -5 -15 8 36 34 20 19 -6 8 -7 1 -11 -7 19 -1 19 17 4 -24 -21 16 -3 -8 -12 -15 -7 -2 -2 10 7 40 29 3 -24 10 -35 9 -8 17 5 31 9 -13 17 15 0 11 -4 6 28 9 -3 19 -8 14 -7 -8 -8 -23 -22 21 13 -21 -17 16 -27 -4 12 3 23 17 14 -9 0 -6 6 17 -4 12 11 11 9 -14 13 -5 -11 1 -10]
[-15 16 12 -2 6 9 -10 19 -8 -5 -8 -8 -10 -9 -4 10 15 -25 -3 -4 -7 -7 18 11 15 -12 13 -16 12 -9 14 -9 -6 12 7 -9 6 13 -3 8 7 -3 -21 -12 3 11 -17 8 10 2 -3 -27 36 5 -16 0 43 -11 9 -20 0 20 9 1 -29 -2 6 13 -12 -4 2 -18 17 3 3 -24 7 -5 8 -2 -6 -2 20 -33 12 -3 -12 -7 20 -4 6 20 7 -14 -18 -26 -20 3 15 -15]
[2 27 20 -10 -19 23 15 19 -10 9 0 -15 -1 -20 33 -14 -34 -2 22 -10 5 -7 -29 -8 -1 -3 1 -18 22 5 -10 24 14 -33 25 18 -19 9 11 -4 27 11 3 6 -17 -23 12 -9 -10 -14 8 18 -1 3 13 4 -12 1 9 6 28 3 -14 13 -16 16 -3 -35 14 9 -11 -28 -11 -7 -3 -10 2 0 14 4 10 9 -11 19 -14 13 -2 -7 17 -3 7 -18 6 -6 -1 -16 -16 -1 -11 25]
[16 -3 -8 -11 21 1 -5 -25 -5 17 6 -13 6 10 -4 -17 4 11 0 3 11 28 -47 -17 -19 9 -4 -14 6 19 -5 22 -19 -3 11 20 17 12 14 -8 8 5 16 -6 -6 -2 31 0 -35 9 12 7 -13 7 26 29 0 -23 6 4 -25 -11 15 -28 -27 -8 -5 0 -12 -16 -21 2 -29 -22 15 16 -1 12 -25 -34 -31 -10 4 -2 -26 12 1 4 -13 9 7 -21 -32 -6 17 -8 27 -5 -3 0]
[-13 -14 -17 -32 8 10 5 -18 -4 -6 -11 -4 25 -13 -1 10 -6 0 13 8 18 -27 -7 11 14 0 -5 -7 -9 13 7 -5 16 8 -12 -10 -2 0 7 -12 -3 20 -12 2 22 -9 4 -37 2 3 -27 -27 -33 31 -3 -16 -23 4 1 28 11 18 -20 27 6 -5 -8 1 -4 23 -18 40 -10 9 19 7 4 -16 0 -23 -21 27 -35 6 -14 28 12 -8 -26 13 -12 6 -17 -25 33 -22 11 -15 10 -30]
[-23 -11 -2 -10 6 12 -18 -13 -8 16 -16 -22 -33 -44 -16 2 12 -15 -4 -17 1 -14 3 13 -46 1 3 2 42 -24 9 -1 25 -8 4 -1 18 -5 0 -11 45 -12 -13 13 11 0 -4 -18 -10 -21 16 -11 -3 10 -17 3 -12 3 1 -15 19 4 -22 4 7 -6 2 -9 19 4 -7 -27 36 3 -17 -4 13 -31 45 14 -7 -25 -6 9 4 -9 4 19 32 -10 24 2 31 -38 5 -17 -13 -15 16 1]
[16 -4 6 16 -21 -7 -3 9 8 -3 -8 -11 -8 14 4 -9 -9 -25 -44 -18 -12 8 -6 25 -19 -35 16 7 17 -22 9 4 -2 3 -19 5 21 23 -13 -7 -2 -3 -18 -24 -1 6 -23 6 -9 -11 -7 -9 -5 -11 6 8 29 5 -40 26 9 8 11 26 -29 4 -12 13 7 -7 -15 -4 33 -17 31 -20 -36 21 -1 22 14 -9 -18 2 15 -3 13 26 13 -28 -3 -5 17 -30 8 6 15 44 -19 -1]
[-9 -7 -6 -7 15 -9 -9 -21 34 2 -19 9 -8 10 -42 11 23 -17 -12 13 -5 2 25 -5 -4 -13 15 2 -23 -4 5 -18 7 1 -10 13 20 3 8 -6 -7 -1 -5 -6 34 -26 20 -15 -3 3 -7 -28 -4 10 -6 -1 6 -26 -41 26 12 12 -22 12 7 -9 24 17 19 29 -24 25 -14 4 18 -8 -7 -21 -5 -3 -19 18 -1 -3 -12 -15 -12 26 24 22 -12 -21 -23 -2 -7 -3 7 -13 33 -9]
[16 21 27 -7 10 20 3 22 -21 2 -27 -7 -2 -4 13 -33 -2 4 -11 10 -16 -3 -23 13 4 3 16 -25 12 37 -21 13 9 -18 -1 37 -14 9 29 16 2 -7 35 4 -7 2 -9 -8 -10 7 13 12 6 -20 7 3 -14 14 13 -14 10 29 -8 -1 -16 32 -6 4 9 4 -26 -14 -21 -33 -31 -34 -8 8 2 18 5 4 24 6 5 -8 -10 -3 12 -4 13 -13 -5 2 -29 14 -26 -31 -21 16]
