[22 -10 -21 -3 -10 5 31 0 23 -14 -8 28 6 41 19 -32 4 13 3 33 -22 7 -24 21 12 26 -19 1 23 -24 24 -19 15 28 8 -6 -11 24 -41 -15 11 -22 -23 13 -13 32 20 8 -2 -9 34 21 4 8 3 1 -14 34 -4 5 20 11 -11 -28 -1 -12 -6 -43 31 -29 33 -7 4 17 -31 7 -5 14 2 -4 -15 12 13 -39 12 -12 10 11 8 -4 8 7 7 -13 9 -14 -8 13 11 33 -24 27 20 -1 1 -18 19 -3 21 6 16 -4 25 13 -28 -17 3 -9 26 -6]
[-2 -1 6 23 -1 -39 19 -14 12 -13 34 -11 -7 26 -9 1 -6 -12 -27 -5 -7 16 -42 12 -23 27 -13 8 -15 29 -14 13 5 -13 9 3 12 6 -19 20 -31 7 1 27 -8 -17 13 19 24 17 -19 -3 -9 -9 2 -12 21 -2 -11 5 -13 -6 3 18 21 -41 -28 12 -29 -17 1 -7 7 28 -13 24 0 10 -6 -34 -28 -12 -1 16 14 7 23 -1 26 2 15 21 -30 -13 8 27 10 -14 5 -39 15 -13 -12 -9 38 3 -25 -2 22 29 -7 1 -14 -9 7 27 -3 3 -9 -17]
[-28 9 -3 -29 13 -49 7 -3 10 23 33 -24 11 -7 -22 -2 -8 7 -7 -2 4 8 -11 -40 -21 -5 -20 19 -22 61 -5 3 -4 6 20 -5 20 1 13 -35 14 4 19 -24 2 -6 -9 -1 23 17 -56 -23 -13 29 11 -15 -4 -9 -9 -32 -18 2 2 25 36 2 -7 -14 -30 16 4 -5 -20 -9 -2 15 1 9 4 10 -31 -32 -23 34 -38 -2 7 -12 2 -10 25 4 -17 28 -18 17 3 -20 14 -9 2 8 -14 12 15 14 -6 -8 9 3 -15 5 -34 2 17 25 -31 15 -47 -11]
[13 13 -15 -6 14 10 -5 3 7 4 13 -16 -6 29 -13 11 17 15 -21 7 -27 19 1 -16 10 14 -3 -4 43 -5 -30 -28 -12 4 -4 -27 24 -6 12 -11 13 19 -1 1 -7 40 -2 24 19 -38 7 -7 14 -23 -6 9 -5 12 2 -6 13 6 -10 20 -2 -29 -14 -1 9 -23 31 4 23 10 0 7 -15 -17 -4 -11 -44 13 -10 -37 -10 -5 8 -21 -4 7 -31 16 2 -35 -33 20 17 -10 -13 -7 2 -10 -5 -13 -4 -21 8 -14 0 48 2 26 11 49 -54 11 -7 28 1 33]
[-22 7 -8 -18 5 11 -20 11 12 17 31 -22 -37 19 -16 -11 17 38 10 17 6 -21 7 -11 17 -9 0 -4 27 -5 -9 -32 28 15 -2 24 9 10 18 -15 11 25 -38 -8 12 -1 -10 0 19 -28 36 16 21 27 31 22 15 18 19 -2 7 -4 8 1 0 -23 -22 -21 -32 -34 37 -6 -25 -6 -21 -10 -46 -1 2 -18 -1 -6 9 -56 6 -21 5 -9 -11 -28 -10 -20 -14 -26 0 -17 -7 17 9 17 -7 -14 3 10 -20 14 23 0 18 31 31 6 22 23 -3 5 -10 -9 -17 -25]
[18 2 -18 -4 7 8 39 -14 44 -13 12 9 -1 21 5 -37 17 -7 -6 -10 0 24 -28 -4 19 6 -6 -30 -20 -10 4 -17 0 26 17 25 -10 4 -22 0 -8 -23 -8 10 4 0 26 33 15 -1 24 9 27 15 -7 2 -18 -12 -15 -9 -9 -5 -8 -28 10 -28 -8 -46 7 -39 7 7 19 1 -25 26 -2 4 -2 2 -47 13 -18 -12 -3 6 23 0 3 18 1 8 17 -25 -13 -11 3 -17 14 -1 -12 19 2 -2 -35 -8 6 -17 26 5 19 0 36 37 -37 12 17 0 -6 -3]
[-6 -16 -15 19 -20 -9 -1 -1 8 -28 -35 34 -21 2 18 11 -23 -2 12 0 -3 3 13 11 -4 19 0 -4 1 -10 18 31 5 -17 16 -6 3 18 23 20 22 -26 -5 27 26 -2 -8 -27 -9 36 -15 -4 -7 14 5 -9 -29 7 -7 11 8 -21 -15 -23 -13 12 -3 -9 14 35 5 1 32 -2 12 -8 -20 40 3 22 23 -27 9 22 -9 10 -4 18 1 -2 0 14 3 25 23 -22 -42 1 30 5 -29 -4 6 -13 14 -11 25 27 -5 3 -7 -2 -2 -14 -12 -29 18 -26 -5 0]
[-15 7 -2 11 -15 16 -14 20 -24 10 -9 20 -8 -16 -13 23 -10 19 26 20 -1 12 -18 5 2 -6 20 -3 -8 -1 -17 12 -18 -11 4 -3 5 -11 -10 12 -7 15 8 9 -18 -51 -11 -6 7 -12 7 -9 14 -2 4 26 -16 -6 -20 20 -18 -4 -6 27 10 18 17 36 31 22 14 18 -19 0 21 33 4 -9 -7 -11 1 -12 -11 27 27 32 9 -3 20 -14 -5 -1 3 -9 19 14 11 5 -26 -28 3 -9 20 19 -8 29 1 -10 -14 -19 -9 12 -10 -15 1 -5 54 -9 3 -19]
[2 -8 -24 -18 9 9 -25 3 5 12 10 -18 22 31 -19 -20 3 -29 -28 -3 -46 10 -30 8 3 -13 2 -5 35 19 2 -36 12 14 16 -1 0 -20 -4 -48 13 24 -23 -9 -17 10 9 12 29 5 -4 13 -26 28 -19 -15 -10 2 -5 -5 0 18 9 -9 13 -19 1 -18 -4 -17 16 18 12 0 -24 -16 -5 26 -18 -1 -36 -3 -8 -15 -25 -18 18 23 -13 -25 4 40 -1 2 -29 19 -3 -15 2 3 -1 -10 -16 4 4 -8 3 4 21 29 27 5 -10 8 2 3 -35 19 -9 14]
[-3 -20 -14 19 -4 28 12 4 -6 -9 -9 29 -42 -28 29 20 -7 -24 26 -7 22 -6 21 -9 -3 -17 15 -8 -10 -23 -27 12 -13 -14 -14 2 2 5 14 13 7 -21 -17 -9 11 -10 -3 21 2 -22 13 -17 36 -3 -5 9 -5 -2 -14 21 3 -27 4 -14 0 24 -18 -11 19 -28 -3 20 -13 22 -4 28 0 -18 5 32 -5 31 12 -11 3 28 1 9 -1 12 -13 -28 19 -5 -4 -53 -14 -19 15 14 -26 12 11 -15 -40 -1 -5 27 -23 8 -12 4 47 30 -43 17 37 -20 1 15]
[-2 2 -9 -12 24 -9 32 -33 14 -1 25 -15 7 11 14 -51 -46 5 -11 -6 18 44 -8 -9 -6 7 -25 0 -37 20 -9 -27 -11 26 29 6 31 4 10 -8 14 -13 5 6 1 33 15 13 10 21 -13 6 -7 40 -3 -26 14 -5 -13 -17 -42 0 -24 -35 23 -4 3 -3 -8 -5 -11 -6 16 2 -11 8 2 27 3 -7 -9 -38 -28 13 8 0 -24 -5 17 6 24 28 3 14 -15 5 0 13 27 3 1 7 3 22 -1 -5 -3 -16 24 -10 -1 -15 4 15 2 21 2 -13 -13 -2]
[-14 6 -7 -18 11 -44 16 1 -13 12 26 -2 3 -10 -7 -25 8 17 -14 39 -5 8 -1 -13 -29 -4 -24 15 16 24 -2 3 1 3 -5 -3 -6 24 -28 -8 4 0 10 -31 -2 1 21 5 7 10 3 10 -21 4 2 -23 11 46 7 -2 -3 28 14 6 -1 -26 -19 -31 -35 -33 -1 4 -40 -3 0 6 19 -8 -5 -24 -11 24 -19 7 20 -21 -11 -15 2 12 20 8 -3 2 -20 8 10 23 10 25 4 12 -7 1 43 -3 -23 -5 7 -13 -13 -8 -16 -11 27 16 -48 10 4 -5]
[17 10 -25 11 9 7 4 -17 -17 36 31 -36 -41 3 20 -23 -53 39 24 -2 7 25 27 -16 9 -28 21 -10 -32 -7 -42 5 -21 -9 15 17 18 8 17 10 3 5 0 -12 -4 9 -22 -16 18 18 8 9 -6 12 39 3 21 12 13 0 -30 0 1 8 8 16 12 19 -11 11 -9 -8 -33 3 6 9 -16 -7 -3 -3 8 19 -19 5 15 4 -8 -45 -28 -34 -8 -5 4 -9 -7 21 17 3 -4 3 12 -13 2 42 11 31 28 17 -10 10 11 3 7 -3 23 16 -1 -27 -8 -24]
[-9 1 -14 -10 8 9 20 0 15 24 -2 18 5 -36 1 -18 -9 -18 26 5 16 1 38 -26 13 -53 8 -28 -24 16 5 14 29 19 1 24 1 -9 -16 -19 28 -6 10 -43 2 -24 9 -2 14 22 1 12 -4 34 10 -2 -12 1 14 -11 -19 9 18 -4 16 34 30 -24 -42 14 -6 -6 -36 -29 -1 -19 -21 -4 -12 7 20 15 -11 17 -34 -8 -15 2 -14 -8 22 -15 22 41 -1 -7 12 18 -14 3 18 6 2 25 -7 29 7 30 -7 10 -15 -20 11 -14 59 0 -15 -37 -16 -32]
[-16 -8 6 32 0 32 -8 -7 -8 -25 -12 6 -3 9 -3 1 -9 -21 -3 9 -17 10 5 11 3 28 0 -3 1 4 -9 -16 -23 2 6 -3 10 2 6 30 -31 -24 6 -2 1 18 -10 -20 -1 -34 16 16 -5 -1 2 7 12 4 -20 -10 14 -15 1 20 3 -5 -7 5 34 0 -5 -1 15 11 -4 26 17 -26 4 -1 -35 0 -1 -23 23 1 8 5 -28 24 -25 -10 15 -16 -16 -2 -16 -8 -11 -13 -17 -16 -9 -29 -27 -5 -2 4 -6 17 -1 -18 -10 36 -39 9 19 34 28 17]
[1 4 -33 40 12 -2 21 -19 21 -14 15 0 -43 8 2 -10 -1 1 9 2 -7 33 15 11 -19 18 10 -36 -5 -4 -27 39 -25 2 6 4 -21 21 -12 18 -34 -28 9 -4 13 -13 28 28 2 28 42 12 8 -10 -4 -5 30 33 12 -6 -9 -21 15 -9 -26 -23 -17 -16 -4 -22 -12 15 -18 -2 -4 21 9 -12 -5 -10 -22 36 -6 16 43 -1 -1 -28 -40 7 3 29 -2 -28 0 -3 9 -10 36 -21 -10 5 -6 -34 26 -5 22 22 10 4 -6 -3 29 28 -6 40 -11 25 5 -11]
[18 -10 4 -45 -23 12 -53 3 -37 23 7 -3 51 -6 -3 -22 14 -1 5 -32 -15 -25 -30 26 -11 16 -36 16 -10 -9 44 3 12 -17 9 -14 13 -4 20 -44 23 4 -8 9 -24 -18 -19 -32 -24 24 -16 -8 -38 15 -16 -7 -18 -14 -19 -11 33 15 -34 18 -21 32 -5 -5 40 27 8 7 32 20 9 -20 24 1 17 -8 14 -18 -19 -21 -20 -21 9 8 -5 -7 14 -9 2 19 -10 8 -1 5 7 30 12 19 -11 38 -40 8 -9 -23 1 -47 -4 27 -31 -31 -12 -34 -3 15 -30 40]
[-42 -1 -3 3 -6 -7 -5 14 -7 -4 21 -11 7 42 -36 -3 0 -4 -4 26 -34 -5 -12 31 -7 23 -13 14 21 6 24 2 25 26 23 14 6 8 20 -26 18 11 16 4 -15 23 -28 -2 -12 -26 -1 -7 -18 -6 25 16 10 22 -3 -2 24 -13 1 17 -10 -18 -33 -6 7 18 56 -19 -5 11 -11 16 3 -18 6 -18 -30 -18 -19 -46 1 -8 12 0 -42 -12 12 1 -20 18 12 -14 -3 -9 6 -24 -7 -6 18 8 9 5 17 -12 28 0 13 20 -18 27 -14 15 -20 22 -4 10]
[-36 14 18 -15 -13 -7 -3 -8 12 -3 -14 -21 -48 -25 1 -3 19 22 10 36 31 -13 23 0 -8 21 10 8 -5 15 4 14 4 -3 -5 13 -18 19 33 -1 -3 10 1 -7 30 -5 6 6 -13 24 -21 -19 3 1 13 15 26 -10 23 0 -3 -28 10 -3 -1 30 -17 -6 -3 -6 3 9 -14 -13 6 11 7 6 7 10 28 -13 -5 31 18 15 -9 -27 -4 -4 13 -17 -7 -8 7 -32 -19 10 0 12 -19 -6 -14 -10 3 -24 3 -24 -10 -21 -8 7 -7 -16 16 5 -1 14 -6 -10]
[-18 5 2 29 13 -18 15 -15 -9 -22 42 -1 12 2 4 9 -35 -18 -9 -5 -2 -2 4 -2 -26 -12 3 16 -10 19 -12 -7 -15 -6 -2 12 4 -28 0 23 -8 32 3 -15 21 -15 -26 -5 16 16 -16 23 -26 32 -18 -24 20 23 -19 8 -9 1 -3 13 -3 -62 -14 24 -51 2 -25 -1 -22 12 -8 35 3 -7 5 -27 -25 -15 1 -12 -10 7 9 2 -5 -9 -5 -14 -33 8 3 5 8 -43 -8 -21 19 8 10 10 25 7 -23 -3 -9 -2 5 -5 -11 5 39 29 -37 -11 -16 -26]
[5 5 -35 -2 9 -12 11 17 4 7 4 18 13 11 -13 24 1 0 -18 19 -31 2 -16 -19 21 -18 -24 0 18 59 1 -8 17 2 21 10 28 -11 -50 -28 26 19 3 -9 -9 -4 -3 -3 39 4 -24 -1 -21 22 -6 -8 -31 7 -19 -32 2 6 9 11 31 -23 25 -23 5 18 22 2 8 -1 -3 35 -21 3 -7 9 -43 2 -14 11 -25 3 17 -8 -4 -1 -4 -6 1 18 -15 27 -7 2 -47 -15 -6 0 -5 7 -2 -2 -6 19 -6 18 -12 12 -32 25 -3 -17 -27 8 -24 18]
[21 -2 -28 -1 5 5 45 2 16 -1 -3 30 -1 -34 14 9 10 40 1 14 -3 16 11 -26 11 -20 13 -7 18 1 18 -37 -21 7 -13 -17 -7 7 -44 -4 -11 7 -14 -11 18 1 6 -4 21 -11 35 30 10 28 -29 -3 -29 26 -20 -4 -18 1 3 -33 1 -6 14 -12 4 -7 -32 5 -21 -1 -3 11 1 -14 2 26 -5 7 14 9 7 10 -11 9 4 3 -15 -26 7 -13 -9 -15 -9 9 17 20 -24 30 22 -19 -12 -8 -1 0 -25 -9 -11 -11 30 28 0 10 18 -6 17 -7]
[-6 -6 2 -21 -14 -27 -4 -3 -27 0 -5 -4 25 -8 -6 -3 -28 11 21 -6 -2 10 -42 6 -38 25 -7 14 -12 31 14 10 -9 -6 23 -40 20 -9 -25 -8 -1 -32 16 21 -9 4 -8 -31 -10 20 -42 -11 -3 1 20 -5 3 -12 -8 -10 11 -2 -25 21 13 42 -1 12 37 48 28 -6 4 14 -5 11 38 24 15 17 22 -32 -6 35 7 0 -9 3 28 -7 27 26 2 4 1 25 -20 4 4 12 -15 -3 -13 9 12 17 -4 -11 -14 -12 3 9 -41 -28 -7 -7 -1 9 -7 -8]
[-18 -6 20 -31 -34 1 -23 7 10 -10 -27 -2 26 -6 -17 28 24 -10 32 -15 -5 -11 -17 22 2 14 -20 -23 -6 28 27 36 11 -18 32 14 14 -28 25 -8 -2 -30 15 6 1 -33 -28 -38 -7 1 -25 -51 -18 1 -6 18 -24 -38 11 -17 18 -15 -36 33 -14 9 13 -4 45 43 10 9 30 -5 8 13 23 -7 33 22 20 -33 -11 -1 -25 -12 -18 17 -21 3 26 -21 0 13 -1 -8 -16 -15 -5 -6 -4 7 -4 9 -19 -1 8 3 3 -41 -4 -14 -34 -5 1 -10 14 17 -13 15]
[-30 -3 26 -30 17 17 -18 7 -18 8 5 2 10 -8 -23 -6 5 -7 -15 19 28 -33 6 -15 9 -28 -14 10 16 3 11 -45 22 26 -2 -1 26 -26 33 -27 7 20 -16 10 -10 20 -8 -11 1 -54 -5 -17 1 -2 -20 -1 7 -23 23 3 -30 9 24 -11 17 -2 -11 5 -17 -15 17 -17 4 21 0 -39 -8 -3 -5 -10 21 -24 8 -42 -10 -14 -7 22 -4 -11 7 2 -2 29 -8 -16 -6 17 14 7 -12 -30 12 19 -19 -1 -13 10 15 12 14 1 1 28 -11 1 21 -13 -6 19]
[-8 1 6 9 -12 41 -7 4 -23 -17 -11 -5 0 5 -4 -52 -9 -13 21 -21 17 3 16 38 3 16 0 -4 1 -22 6 16 -9 1 -12 -15 9 -33 28 6 -11 -6 -28 32 -6 27 -1 27 -31 -27 9 -14 -8 -24 -1 -4 34 -24 25 0 3 -1 -8 4 -33 9 -33 5 26 -18 -1 2 43 15 18 -17 6 -10 12 -3 44 -1 -15 -38 8 -26 -7 12 -52 0 24 6 16 8 -3 -37 -24 21 19 -4 -4 -14 0 -6 -39 -15 3 35 -17 12 9 -3 31 32 -25 12 39 14 -13 51]
[8 -34 13 1 -12 -25 -27 4 -10 0 15 26 39 4 6 33 -10 -37 6 -59 -9 1 -22 -8 -28 9 -18 23 -19 6 -2 30 -15 -16 17 -14 29 -9 -21 21 2 -43 10 20 -2 -9 -19 -41 -1 14 -23 -11 -9 0 -9 0 -13 -23 -28 2 25 -5 -37 18 6 -2 -25 -11 16 26 2 16 23 24 1 39 2 11 4 12 -30 -1 -1 2 -19 11 9 46 4 24 28 -5 6 17 -14 11 -4 -20 21 6 4 -9 -6 -8 -22 18 -11 12 -6 -14 -17 -8 -20 -15 -35 -23 5 -3 -18 33]
[-12 -10 9 15 -14 -1 -30 -3 -28 -6 -2 -25 -13 -9 -22 10 -1 -26 16 -15 -10 9 -25 52 -24 11 14 -13 8 -18 -10 36 23 -29 -9 10 24 -19 2 25 -10 6 11 8 -19 -22 -7 11 -15 1 6 -10 -3 -43 8 16 19 0 11 17 23 -16 -2 25 -29 -10 -16 32 -9 17 24 1 15 12 15 -8 20 -24 8 -31 10 8 -13 0 31 7 -8 -16 -8 0 3 20 -5 -16 3 0 11 7 -26 -35 32 -12 -5 -3 17 15 -24 -13 -13 -12 7 12 -13 -6 14 26 -17 7 2 13]
[41 23 -14 5 0 9 -17 -17 31 2 -3 -30 -20 40 -8 -17 42 9 -21 -21 -4 10 -22 0 4 -2 13 -37 -1 -4 -3 -1 -9 0 22 21 -22 3 -32 3 -15 -2 -10 25 8 7 28 11 29 38 -5 16 24 -3 7 28 19 -19 9 -25 12 -14 20 -13 11 -20 3 -31 -5 -3 10 16 24 -10 -13 15 -8 22 -10 -11 -24 40 -18 13 7 3 19 -5 -19 -13 -17 24 8 -29 -19 37 16 -7 -15 -16 -22 -26 -23 -28 -9 -9 14 -19 17 19 43 14 -10 6 -15 2 -26 26 3 -16]
[12 4 -12 1 21 31 6 -23 7 14 42 -6 -4 10 16 -12 0 22 12 -23 11 -10 14 -17 25 -7 -4 -10 10 -36 -9 -33 3 16 2 -8 5 7 -4 -19 -7 4 -22 1 4 7 -5 17 -7 -15 38 26 37 14 10 -19 -5 24 -5 -1 2 2 -4 -31 -18 -9 17 -12 -4 -5 1 -6 -36 -25 -22 -14 -28 16 -3 4 20 0 20 -47 -1 -18 3 -5 12 -18 -19 5 2 -19 14 1 15 8 15 24 23 23 12 12 -25 9 24 5 25 9 41 14 40 19 -18 -16 -2 -12 -10 -36]
[42 13 29 4 -2 -22 14 -9 1 -1 -2 -27 32 8 -2 -11 5 -40 -59 -31 -16 11 4 15 20 11 15 1 -33 -11 9 5 19 -15 -9 30 23 -16 -16 10 -18 -4 17 46 -5 12 30 11 -14 34 -45 5 -6 -63 7 -6 22 -55 9 -29 15 19 18 -17 8 2 4 14 -28 21 -4 -36 76 23 1 -53 -11 1 -13 -16 -1 12 -3 17 -20 -15 31 -11 5 15 -8 19 0 19 2 35 8 8 -29 -26 28 -34 -27 -10 21 15 -17 -2 -9 17 -9 22 -23 -2 -1 10 -27 9 13 61]
[21 15 -19 6 10 29 -1 24 -4 -7 -12 13 5 2 20 6 -3 13 22 -15 16 0 -6 13 17 -26 -29 -26 -17 -24 5 31 6 -2 9 27 -23 13 9 8 43 -31 35 3 -9 2 -5 16 -40 -1 22 -40 25 -1 27 8 -14 -8 0 -13 9 -2 -20 -19 -38 7 12 5 38 10 7 17 23 -29 18 11 5 -18 31 21 12 22 -32 -8 -1 4 -26 -14 -5 28 -1 -11 16 -11 13 -16 -5 15 1 9 -24 21 14 15 -25 -2 11 -8 0 -43 0 11 24 6 -20 -12 11 -10 -10 18]
[-12 8 8 -10 7 -13 -27 15 17 15 -4 -17 10 28 -9 9 24 -9 -17 32 -35 5 -2 12 -5 -12 -6 -13 34 -2 10 -9 49 -4 -11 37 -19 -6 -12 -33 30 14 14 -13 -16 17 7 4 14 0 19 -10 7 -14 32 22 26 18 22 6 15 -3 23 -4 -12 4 -3 -17 -36 -1 34 15 -5 -25 -23 -38 -7 -22 -2 0 -4 30 -17 -12 4 -12 -10 1 -24 -20 0 14 -5 -20 -10 3 -1 26 -29 -6 -13 -7 1 -20 32 4 1 -9 4 9 13 -1 -5 -14 21 9 -27 -1 22 13]
[9 9 -11 18 -3 -7 -7 -6 17 17 30 36 -43 12 9 20 0 26 -8 18 2 7 -21 -25 20 5 -28 -18 -25 -16 -34 -9 11 -6 8 28 16 40 -15 10 -8 -22 5 30 -2 -51 4 -21 15 25 8 10 26 11 24 -8 -27 15 -19 -2 -3 -11 -4 -10 7 -15 -7 -29 3 1 26 5 6 3 -3 33 -29 12 3 -15 -52 8 -13 -2 20 21 43 -27 21 7 -26 -1 6 -30 16 16 6 10 -3 5 -21 -4 10 10 -12 35 19 -17 32 -14 0 20 1 21 -59 -18 31 -25 -17 -4]
[-2 -18 14 5 10 -13 -16 13 -13 -16 -21 2 34 10 1 10 12 -61 -36 -34 -11 8 -2 12 -28 2 -21 11 -20 11 10 32 -4 -25 4 41 -7 -1 3 22 5 -24 28 -10 10 -13 6 -1 -5 10 -7 -2 13 -7 -4 20 17 -14 -32 -4 28 -9 5 9 -1 -9 -8 -10 -18 -5 -22 10 37 -4 0 -3 18 -23 -8 0 -27 16 -30 26 5 -6 -12 23 -9 51 -15 1 15 14 -28 -1 -10 -10 -6 -31 -2 -8 -11 -19 -7 1 -46 -12 -2 -32 -22 -20 -35 -4 -1 11 -9 26 11 42]
[25 -4 6 -1 0 -20 10 -12 -2 -11 17 28 10 5 30 2 -7 12 8 -7 9 -6 -35 7 -16 24 2 17 -15 -15 16 17 -11 -5 -11 6 -7 -2 -6 1 4 -7 -8 7 5 -5 -4 0 0 21 26 4 10 7 -25 -6 0 23 -36 16 2 -9 -19 -9 -22 -14 -15 -14 5 -20 -13 -2 0 32 -18 24 23 -21 7 2 -21 -10 6 1 23 25 5 4 26 2 -13 -3 -16 -27 5 -23 4 -32 4 13 2 46 15 7 -23 -8 -13 -24 -11 -54 -22 11 32 5 -17 2 17 -15 -3 -2]
